uid,uip,date,urlid
6796,230.167.210.226,01/20/2014 19:23,1979
6796,130.76.88.3,01/20/2014 21:31,1743
6796,130.76.88.3,01/20/2014 22:40,3228
6796,130.76.88.3,01/20/2014 22:55,2007
6796,130.76.88.3,01/20/2014 23:15,702
6796,130.76.88.3,01/20/2014 23:18,41
6796,230.167.210.226,01/20/2014 23:27,396
6796,143.204.212.207,01/21/2014 00:39,672
6796,68.17.81.83,01/21/2014 03:25,2871
6796,114.79.247.223,01/21/2014 05:00,769
6796,230.167.210.226,01/21/2014 05:48,811
6796,130.76.88.3,01/21/2014 06:10,3682
6796,230.167.210.226,01/21/2014 06:36,3215
6796,130.76.88.3,01/21/2014 07:06,2680
6796,230.167.210.226,01/21/2014 08:14,2205
6796,130.76.88.3,01/21/2014 08:39,3076
6796,114.79.247.223,01/21/2014 09:14,3804
6796,104.45.191.227,01/21/2014 11:26,3370
6796,143.204.212.207,01/21/2014 11:54,3827
6796,41.239.144.6,01/21/2014 14:47,3472
6796,130.76.88.3,01/21/2014 14:53,1850
6796,103.205.114.34,01/21/2014 15:50,2099
6796,230.167.210.226,01/21/2014 18:25,491
6796,130.76.88.3,01/21/2014 18:35,3997
6796,130.76.88.3,01/21/2014 19:39,3781
6796,143.204.212.207,01/21/2014 23:30,2584
6796,130.76.88.3,01/22/2014 00:25,3588
6796,230.167.210.226,01/22/2014 01:05,305
6796,130.76.88.3,01/22/2014 03:12,2263
6796,230.167.210.226,01/22/2014 04:26,3366
6796,130.76.88.3,01/22/2014 06:23,3136
6796,230.167.210.226,01/22/2014 08:10,1087
6796,114.79.247.223,01/22/2014 08:11,1530
6796,130.76.88.3,01/22/2014 08:55,2614
6796,103.205.114.34,01/22/2014 10:57,2854
6796,143.204.212.207,01/22/2014 11:15,3549
6796,130.76.88.3,01/22/2014 11:42,1868
6796,104.45.191.227,01/22/2014 11:45,2284
6796,230.167.210.226,01/22/2014 12:55,1247
6796,230.167.210.226,01/22/2014 13:39,3012
6796,130.76.88.3,01/22/2014 13:58,1216
6796,143.204.212.207,01/22/2014 15:31,1137
6796,130.76.88.3,01/22/2014 15:56,1034
6796,130.76.88.3,01/22/2014 15:58,3133
6796,230.167.210.226,01/22/2014 19:16,1661
6796,143.204.212.207,01/22/2014 21:09,1567
6796,41.239.144.6,01/22/2014 21:29,3930
6796,230.167.210.226,01/23/2014 04:19,1038
6796,230.167.210.226,01/23/2014 05:03,3133
6796,130.76.88.3,01/23/2014 05:31,1072
6796,230.167.210.226,01/23/2014 08:27,1479
6796,103.205.114.34,01/23/2014 09:54,3540
6796,130.76.88.3,01/23/2014 11:34,3853
6796,10.192.20.173,01/23/2014 14:28,79
6796,10.192.20.173,01/23/2014 16:58,2611
6796,114.79.247.223,01/23/2014 22:05,4046
6796,130.76.88.3,01/24/2014 02:18,769
6796,103.205.114.34,01/24/2014 02:37,920
6796,230.167.210.226,01/24/2014 02:50,895
6796,138.27.249.121,01/24/2014 04:02,2846
6796,130.76.88.3,01/24/2014 05:01,2614
6796,130.76.88.3,01/24/2014 06:56,517
6796,104.45.191.227,01/24/2014 08:32,2870
6796,130.76.88.3,01/24/2014 08:36,2817
6796,230.167.210.226,01/24/2014 09:59,2411
6796,143.204.212.207,01/24/2014 10:22,784
6796,143.204.212.207,01/24/2014 11:20,4077
6796,230.167.210.226,01/24/2014 11:44,1700
6796,230.167.210.226,01/24/2014 13:31,3453
6796,230.167.210.226,01/24/2014 14:11,905
6796,130.76.88.3,01/24/2014 16:59,2519
6796,103.205.114.34,01/24/2014 20:33,1716
6796,130.76.88.3,01/24/2014 23:25,2992
6796,104.45.191.227,01/25/2014 04:37,1800
6796,130.76.88.3,01/25/2014 05:03,4071
6796,104.45.191.227,01/25/2014 07:30,1282
6796,143.204.212.207,01/25/2014 10:25,3817
6796,130.76.88.3,01/25/2014 11:06,1709
6796,103.205.114.34,01/25/2014 12:20,591
6796,230.167.210.226,01/25/2014 18:08,3051
6796,230.167.210.226,01/25/2014 23:24,2855
6796,230.167.210.226,01/26/2014 00:26,2847
6796,103.205.114.34,01/26/2014 02:14,1801
6796,143.204.212.207,01/26/2014 03:39,3717
6796,130.76.88.3,01/26/2014 04:42,2523
6796,230.167.210.226,01/26/2014 07:13,2489
6796,230.167.210.226,01/26/2014 09:59,3793
6796,130.76.88.3,01/26/2014 15:59,4061
6796,230.167.210.226,01/26/2014 16:51,3989
6796,143.204.212.207,01/26/2014 17:19,2100
6796,130.76.88.3,01/26/2014 19:39,253
6796,103.205.114.34,01/26/2014 19:58,2540
6796,130.76.88.3,01/27/2014 00:18,2219
6796,68.17.81.83,01/27/2014 00:44,2006
6796,10.192.20.173,01/27/2014 01:08,1971
6796,143.204.212.207,01/27/2014 01:34,3274
6796,130.76.88.3,01/27/2014 02:28,3302
6796,130.76.88.3,01/27/2014 04:30,3594
6796,143.204.212.207,01/27/2014 06:19,1033
6796,230.167.210.226,01/27/2014 08:11,3098
6796,230.167.210.226,01/27/2014 09:48,2929
6796,103.205.114.34,01/27/2014 10:42,2669
6796,143.204.212.207,01/27/2014 11:12,3723
6796,103.205.114.34,01/27/2014 14:37,3337
6796,230.167.210.226,01/27/2014 15:41,3052
6796,10.192.20.173,01/27/2014 16:06,3931
6796,130.76.88.3,01/27/2014 16:27,3535
6796,103.205.114.34,01/27/2014 18:29,301
6796,41.239.144.6,01/27/2014 18:35,3770
6796,143.204.212.207,01/27/2014 18:36,3674
6796,230.167.210.226,01/27/2014 18:53,3454
6796,230.167.210.226,01/27/2014 21:18,1690
6796,130.76.88.3,01/27/2014 22:48,2885
6796,230.167.210.226,01/27/2014 23:26,358
6796,230.167.210.226,01/27/2014 23:26,2079
6796,10.192.20.173,01/28/2014 01:23,3344
6796,114.79.247.223,01/28/2014 01:58,1898
6796,130.76.88.3,01/28/2014 03:21,1551
6796,41.239.144.6,01/28/2014 07:14,3149
6796,230.167.210.226,01/28/2014 08:09,1036
6796,68.17.81.83,01/28/2014 11:18,301
6796,103.205.114.34,01/28/2014 12:09,3396
6796,104.45.191.227,01/28/2014 13:43,566
6796,41.239.144.6,01/28/2014 14:12,657
6796,130.76.88.3,01/28/2014 15:20,2366
6796,41.239.144.6,01/28/2014 18:41,2761
6796,130.76.88.3,01/28/2014 22:46,2042
6796,68.17.81.83,01/29/2014 01:36,1306
6796,230.167.210.226,01/29/2014 03:43,221
6796,143.204.212.207,01/29/2014 05:23,2727
6796,230.167.210.226,01/29/2014 10:45,204
6796,103.205.114.34,01/29/2014 11:06,1736
6796,41.239.144.6,01/29/2014 11:16,2613
6796,103.205.114.34,01/29/2014 12:25,3885
6796,104.45.191.227,01/30/2014 02:45,2282
6796,230.167.210.226,01/30/2014 02:59,3966
6796,114.79.247.223,01/30/2014 03:00,2986
6796,230.167.210.226,01/30/2014 04:16,1001
6796,230.167.210.226,01/30/2014 06:13,1703
6796,230.167.210.226,01/30/2014 08:48,4017
6796,230.167.210.226,01/30/2014 09:50,2698
6796,130.76.88.3,01/30/2014 11:37,21
6796,130.76.88.3,01/30/2014 11:53,2849
6796,230.167.210.226,01/30/2014 11:54,3793
6796,230.167.210.226,01/30/2014 13:17,472
6796,103.205.114.34,01/30/2014 17:18,3640
6796,10.192.20.173,01/30/2014 19:39,1412
6796,230.167.210.226,01/30/2014 19:57,2240
6796,130.76.88.3,01/31/2014 03:09,1330
6796,230.167.210.226,01/31/2014 03:39,2242
6796,130.76.88.3,01/31/2014 13:29,1868
6796,143.204.212.207,01/31/2014 15:40,3106
6796,230.167.210.226,01/31/2014 15:57,2240
6796,41.239.144.6,01/31/2014 18:30,3372
6796,130.76.88.3,01/31/2014 20:16,1679
7239,10.192.20.173,01/01/2014 01:33,3581
7239,68.17.81.83,01/01/2014 02:15,1996
7239,68.17.81.83,01/01/2014 08:25,2575
7239,104.45.191.227,01/01/2014 12:15,109
7239,68.17.81.83,01/01/2014 13:25,775
7239,162.219.33.114,01/01/2014 14:00,1182
7239,68.17.81.83,01/01/2014 15:34,3946
7239,68.17.81.83,01/01/2014 19:48,3157
7239,10.192.20.173,01/01/2014 21:23,2837
7239,68.17.81.83,01/02/2014 01:05,2156
7239,10.192.20.173,01/02/2014 02:48,987
7239,104.45.191.227,01/02/2014 04:26,1209
7239,68.17.81.83,01/02/2014 05:15,2171
7239,104.45.191.227,01/02/2014 06:51,631
7239,68.17.81.83,01/02/2014 08:15,250
7239,42.74.74.110,01/02/2014 08:35,2585
7239,10.192.20.173,01/02/2014 13:14,3512
7239,104.45.191.227,01/02/2014 17:37,3973
7239,10.192.20.173,01/02/2014 22:13,1243
7239,114.79.247.223,01/02/2014 23:30,1778
7239,67.141.120.237,01/03/2014 01:45,2499
7239,127.95.83.100,01/03/2014 05:23,3101
7239,68.17.81.83,01/03/2014 10:27,3083
7239,114.79.247.223,01/03/2014 12:49,1520
7239,41.239.144.6,01/03/2014 13:06,12
7239,10.192.20.173,01/03/2014 16:12,3541
7239,10.192.20.173,01/03/2014 19:13,1093
7239,127.95.83.100,01/03/2014 19:26,4040
7239,10.192.20.173,01/03/2014 21:12,1881
7239,42.74.74.110,01/03/2014 22:27,2076
7239,114.79.247.223,01/04/2014 00:43,3144
7239,162.219.33.114,01/04/2014 00:59,2970
7239,114.79.247.223,01/04/2014 01:06,468
7239,104.45.191.227,01/04/2014 01:54,1501
7239,114.79.247.223,01/04/2014 04:37,3512
7239,10.192.20.173,01/04/2014 11:29,1730
7239,68.17.81.83,01/04/2014 12:54,3635
7239,68.17.81.83,01/04/2014 16:13,845
7239,68.17.81.83,01/04/2014 17:22,1755
7239,10.192.20.173,01/04/2014 21:50,3661
7239,68.17.81.83,01/05/2014 00:01,561
7239,10.192.20.173,01/05/2014 00:59,2901
7239,114.79.247.223,01/05/2014 03:49,3241
7239,104.45.191.227,01/05/2014 05:00,3030
7239,68.17.81.83,01/05/2014 07:25,3378
7239,68.17.81.83,01/05/2014 10:57,1025
7239,10.192.20.173,01/05/2014 13:56,1372
7239,42.74.74.110,01/05/2014 14:05,344
7239,41.239.144.6,01/05/2014 14:42,3854
7239,10.192.20.173,01/05/2014 15:12,1610
7239,42.74.74.110,01/05/2014 15:55,4061
7239,10.192.20.173,01/05/2014 18:06,2544
7239,127.95.83.100,01/05/2014 19:03,2096
7239,68.17.81.83,01/05/2014 23:23,223
7239,68.17.81.83,01/06/2014 03:43,3461
7239,68.17.81.83,01/06/2014 04:16,1568
7239,10.192.20.173,01/06/2014 05:14,3078
7239,104.45.191.227,01/06/2014 05:36,1618
7239,68.17.81.83,01/06/2014 07:27,2521
7239,41.239.144.6,01/06/2014 09:36,2368
7239,10.192.20.173,01/06/2014 11:49,452
7239,127.95.83.100,01/06/2014 14:27,952
7239,104.45.191.227,01/06/2014 15:11,505
7239,114.79.247.223,01/06/2014 15:36,3932
7239,104.45.191.227,01/06/2014 16:10,2152
7239,10.192.20.173,01/06/2014 16:31,2691
7239,10.192.20.173,01/06/2014 19:13,2879
7239,104.45.191.227,01/06/2014 20:49,120
7239,42.74.74.110,01/07/2014 00:06,490
7239,10.192.20.173,01/07/2014 03:00,1908
7239,68.17.81.83,01/07/2014 03:25,1740
7239,114.79.247.223,01/07/2014 06:04,2647
7239,42.74.74.110,01/07/2014 07:43,1913
7239,104.45.191.227,01/07/2014 09:04,1214
7239,104.45.191.227,01/07/2014 09:25,1368
7239,10.192.20.173,01/07/2014 12:48,86
7239,10.192.20.173,01/07/2014 14:26,3502
7239,68.17.81.83,01/07/2014 15:10,2392
7239,10.192.20.173,01/07/2014 17:54,3212
7239,10.192.20.173,01/07/2014 19:27,766
7239,10.192.20.173,01/07/2014 20:24,967
7239,114.79.247.223,01/07/2014 20:53,2709
7239,68.17.81.83,01/07/2014 22:29,3909
7239,68.17.81.83,01/08/2014 00:56,1361
7239,10.192.20.173,01/08/2014 01:35,442
7239,104.45.191.227,01/08/2014 04:12,2804
7239,10.192.20.173,01/08/2014 04:25,824
7239,68.17.81.83,01/08/2014 06:14,2277
7239,162.219.33.114,01/08/2014 06:31,161
7239,104.45.191.227,01/08/2014 06:33,3346
7239,42.74.74.110,01/08/2014 07:34,2042
7239,67.141.120.237,01/08/2014 08:15,3670
7239,114.79.247.223,01/08/2014 09:33,1984
7239,10.192.20.173,01/08/2014 10:34,2927
7239,68.17.81.83,01/08/2014 15:22,3546
7239,10.192.20.173,01/08/2014 17:06,2987
7239,41.239.144.6,01/08/2014 20:22,4011
7239,10.192.20.173,01/08/2014 20:34,2867
7239,68.17.81.83,01/08/2014 20:49,1195
7239,10.192.20.173,01/08/2014 20:55,480
7239,67.141.120.237,01/08/2014 21:20,594
7239,104.45.191.227,01/08/2014 21:39,1885
7239,10.192.20.173,01/08/2014 23:11,1813
7239,114.79.247.223,01/09/2014 00:14,145
7239,114.79.247.223,01/09/2014 02:20,3673
7239,42.74.74.110,01/09/2014 03:20,689
7239,143.204.212.207,01/09/2014 04:37,1362
7239,143.204.212.207,01/09/2014 04:48,1162
7239,104.45.191.227,01/09/2014 04:50,2552
7239,143.204.212.207,01/09/2014 04:59,652
7239,143.204.212.207,01/09/2014 05:10,1705
7239,143.204.212.207,01/09/2014 05:21,538
7239,143.204.212.207,01/09/2014 05:32,331
7239,143.204.212.207,01/09/2014 05:43,1075
7239,143.204.212.207,01/09/2014 05:54,112
7239,143.204.212.207,01/09/2014 06:05,205
7239,42.74.74.110,01/09/2014 06:08,3546
7239,143.204.212.207,01/09/2014 06:16,1311
7239,143.204.212.207,01/09/2014 06:27,151
7239,143.204.212.207,01/09/2014 06:38,786
7239,143.204.212.207,01/09/2014 06:49,779
7239,143.204.212.207,01/09/2014 07:00,727
7239,143.204.212.207,01/09/2014 07:11,383
7239,68.17.81.83,01/09/2014 07:18,2726
7239,143.204.212.207,01/09/2014 07:22,1086
7239,143.204.212.207,01/09/2014 07:33,127
7239,143.204.212.207,01/09/2014 07:44,62
7239,143.204.212.207,01/09/2014 07:55,285
7239,143.204.212.207,01/09/2014 08:06,371
7239,143.204.212.207,01/09/2014 08:17,233
7239,143.204.212.207,01/09/2014 08:28,233
7239,143.204.212.207,01/09/2014 08:39,357
7239,143.204.212.207,01/09/2014 08:50,107
7239,143.204.212.207,01/09/2014 09:01,1451
7239,68.17.81.83,01/09/2014 09:03,2576
7239,143.204.212.207,01/09/2014 09:12,889
7239,143.204.212.207,01/09/2014 09:23,88
7239,143.204.212.207,01/09/2014 09:34,788
7239,68.17.81.83,01/09/2014 09:44,2754
7239,143.204.212.207,01/09/2014 09:45,1896
7239,143.204.212.207,01/09/2014 09:56,297
7239,143.204.212.207,01/09/2014 10:07,575
7239,143.204.212.207,01/09/2014 10:18,388
7239,143.204.212.207,01/09/2014 10:29,891
7239,143.204.212.207,01/09/2014 10:40,497
7239,143.204.212.207,01/09/2014 10:51,1831
7239,143.204.212.207,01/09/2014 11:02,1536
7239,143.204.212.207,01/09/2014 11:13,770
7239,143.204.212.207,01/09/2014 11:24,1133
7239,10.192.20.173,01/09/2014 11:29,2111
7239,143.204.212.207,01/09/2014 11:35,788
7239,143.204.212.207,01/09/2014 11:46,312
7239,143.204.212.207,01/09/2014 11:57,949
7239,143.204.212.207,01/09/2014 12:08,677
7239,143.204.212.207,01/09/2014 12:19,183
7239,143.204.212.207,01/09/2014 12:30,1149
7239,143.204.212.207,01/09/2014 12:41,1503
7239,143.204.212.207,01/09/2014 12:52,138
7239,143.204.212.207,01/09/2014 13:03,421
7239,143.204.212.207,01/09/2014 13:14,876
7239,143.204.212.207,01/09/2014 13:25,1712
7239,143.204.212.207,01/09/2014 13:36,1577
7239,143.204.212.207,01/09/2014 13:47,458
7239,143.204.212.207,01/09/2014 13:58,590
7239,143.204.212.207,01/09/2014 14:09,544
7239,143.204.212.207,01/09/2014 14:20,26
7239,143.204.212.207,01/09/2014 14:31,1926
7239,10.192.20.173,01/09/2014 14:39,823
7239,143.204.212.207,01/09/2014 14:42,70
7239,41.239.144.6,01/09/2014 14:50,2587
7239,143.204.212.207,01/09/2014 14:53,1696
7239,68.17.81.83,01/09/2014 15:02,3414
7239,143.204.212.207,01/09/2014 15:04,1092
7239,143.204.212.207,01/09/2014 15:15,564
7239,143.204.212.207,01/09/2014 15:26,59
7239,143.204.212.207,01/09/2014 15:37,15
7239,143.204.212.207,01/09/2014 15:48,1445
7239,143.204.212.207,01/09/2014 15:59,158
7239,143.204.212.207,01/09/2014 16:10,794
7239,143.204.212.207,01/09/2014 16:21,868
7239,143.204.212.207,01/09/2014 16:32,1251
7239,143.204.212.207,01/09/2014 16:43,732
7239,143.204.212.207,01/09/2014 16:54,947
7239,143.204.212.207,01/09/2014 17:05,1896
7239,143.204.212.207,01/09/2014 17:16,1066
7239,143.204.212.207,01/09/2014 17:27,1251
7239,10.192.20.173,01/09/2014 17:37,663
7239,143.204.212.207,01/09/2014 17:38,151
7239,143.204.212.207,01/09/2014 17:49,758
7239,143.204.212.207,01/09/2014 18:00,680
7239,143.204.212.207,01/09/2014 18:11,496
7239,143.204.212.207,01/09/2014 18:22,238
7239,143.204.212.207,01/09/2014 18:33,658
7239,143.204.212.207,01/09/2014 18:44,1155
7239,143.204.212.207,01/09/2014 18:55,383
7239,143.204.212.207,01/09/2014 19:06,1286
7239,143.204.212.207,01/09/2014 19:17,465
7239,143.204.212.207,01/09/2014 19:28,324
7239,68.17.81.83,01/09/2014 19:28,2870
7239,143.204.212.207,01/09/2014 19:39,165
7239,143.204.212.207,01/09/2014 19:50,311
7239,143.204.212.207,01/09/2014 20:01,303
7239,143.204.212.207,01/09/2014 20:12,778
7239,68.17.81.83,01/09/2014 20:13,3363
7239,67.141.120.237,01/09/2014 20:20,3114
7239,143.204.212.207,01/09/2014 20:23,992
7239,42.74.74.110,01/09/2014 20:32,3549
7239,143.204.212.207,01/09/2014 20:34,683
7239,143.204.212.207,01/09/2014 20:45,321
7239,143.204.212.207,01/09/2014 20:56,383
7239,143.204.212.207,01/09/2014 21:07,294
7239,143.204.212.207,01/09/2014 21:18,1097
7239,143.204.212.207,01/09/2014 21:29,1375
7239,143.204.212.207,01/09/2014 21:40,433
7239,10.192.20.173,01/09/2014 21:46,3419
7239,143.204.212.207,01/09/2014 21:51,429
7239,143.204.212.207,01/09/2014 22:02,237
7239,143.204.212.207,01/09/2014 22:13,257
7239,143.204.212.207,01/09/2014 22:24,1503
7239,143.204.212.207,01/09/2014 22:35,599
7239,143.204.212.207,01/09/2014 22:46,1727
7239,143.204.212.207,01/09/2014 22:57,2510
7239,143.204.212.207,01/09/2014 23:08,469
7239,143.204.212.207,01/09/2014 23:19,499
7239,143.204.212.207,01/09/2014 23:30,2374
7239,143.204.212.207,01/09/2014 23:41,925
7239,143.204.212.207,01/09/2014 23:52,284
7239,143.204.212.207,01/10/2014 00:03,687
7239,41.239.144.6,01/10/2014 00:09,3208
7239,143.204.212.207,01/10/2014 00:14,230
7239,143.204.212.207,01/10/2014 00:25,131
7239,143.204.212.207,01/10/2014 00:36,1768
7239,143.204.212.207,01/10/2014 00:47,182
7239,143.204.212.207,01/10/2014 00:58,318
7239,143.204.212.207,01/10/2014 01:09,1267
7239,143.204.212.207,01/10/2014 01:20,414
7239,143.204.212.207,01/10/2014 01:31,619
7239,143.204.212.207,01/10/2014 01:42,648
7239,143.204.212.207,01/10/2014 01:53,2
7239,143.204.212.207,01/10/2014 02:04,732
7239,143.204.212.207,01/10/2014 02:15,1830
7239,143.204.212.207,01/10/2014 02:26,781
7239,143.204.212.207,01/10/2014 02:37,215
7239,143.204.212.207,01/10/2014 02:48,168
7239,143.204.212.207,01/10/2014 02:59,440
7239,143.204.212.207,01/10/2014 03:10,2141
7239,143.204.212.207,01/10/2014 03:21,147
7239,143.204.212.207,01/10/2014 03:32,589
7239,68.17.81.83,01/10/2014 03:36,1836
7239,143.204.212.207,01/10/2014 03:43,709
7239,143.204.212.207,01/10/2014 03:54,720
7239,143.204.212.207,01/10/2014 04:05,136
7239,143.204.212.207,01/10/2014 04:16,440
7239,143.204.212.207,01/10/2014 04:27,780
7239,114.79.247.223,01/10/2014 04:37,2774
7239,143.204.212.207,01/10/2014 04:38,218
7239,143.204.212.207,01/10/2014 04:49,1941
7239,143.204.212.207,01/10/2014 05:00,324
7239,143.204.212.207,01/10/2014 05:11,1705
7239,143.204.212.207,01/10/2014 05:22,1141
7239,143.204.212.207,01/10/2014 05:33,1143
7239,143.204.212.207,01/10/2014 05:44,1029
7239,143.204.212.207,01/10/2014 05:55,661
7239,143.204.212.207,01/10/2014 06:06,2004
7239,143.204.212.207,01/10/2014 06:17,535
7239,143.204.212.207,01/10/2014 06:28,406
7239,143.204.212.207,01/10/2014 06:39,1356
7239,143.204.212.207,01/10/2014 06:50,290
7239,143.204.212.207,01/10/2014 07:01,220
7239,143.204.212.207,01/10/2014 07:12,866
7239,143.204.212.207,01/10/2014 07:23,140
7239,143.204.212.207,01/10/2014 07:34,2657
7239,143.204.212.207,01/10/2014 07:45,950
7239,143.204.212.207,01/10/2014 07:56,1712
7239,143.204.212.207,01/10/2014 08:07,1725
7239,143.204.212.207,01/10/2014 08:18,144
7239,143.204.212.207,01/10/2014 08:29,1445
7239,143.204.212.207,01/10/2014 08:40,2228
7239,143.204.212.207,01/10/2014 08:51,568
7239,143.204.212.207,01/10/2014 09:02,1201
7239,68.17.81.83,01/10/2014 09:08,932
7239,143.204.212.207,01/10/2014 09:13,1276
7239,10.192.20.173,01/10/2014 09:19,2754
7239,143.204.212.207,01/10/2014 09:24,651
7239,143.204.212.207,01/10/2014 09:35,630
7239,143.204.212.207,01/10/2014 09:46,1196
7239,143.204.212.207,01/10/2014 09:57,925
7239,143.204.212.207,01/10/2014 10:08,473
7239,143.204.212.207,01/10/2014 10:19,1705
7239,162.219.33.114,01/10/2014 10:19,2361
7239,143.204.212.207,01/10/2014 10:30,160
7239,143.204.212.207,01/10/2014 10:41,56
7239,143.204.212.207,01/10/2014 10:52,529
7239,143.204.212.207,01/10/2014 11:03,683
7239,143.204.212.207,01/10/2014 11:14,260
7239,143.204.212.207,01/10/2014 11:25,1578
7239,68.17.81.83,01/10/2014 11:30,3479
7239,143.204.212.207,01/10/2014 11:36,1816
7239,143.204.212.207,01/10/2014 11:47,8
7239,143.204.212.207,01/10/2014 11:58,1536
7239,143.204.212.207,01/10/2014 12:09,476
7239,143.204.212.207,01/10/2014 12:20,1205
7239,143.204.212.207,01/10/2014 12:31,70
7239,143.204.212.207,01/10/2014 12:42,1097
7239,114.79.247.223,01/10/2014 12:47,2648
7239,143.204.212.207,01/10/2014 12:53,485
7239,143.204.212.207,01/10/2014 13:04,1527
7239,143.204.212.207,01/10/2014 13:15,569
7239,143.204.212.207,01/10/2014 13:26,853
7239,114.79.247.223,01/10/2014 13:33,1082
7239,143.204.212.207,01/10/2014 13:37,297
7239,143.204.212.207,01/10/2014 13:48,1089
7239,143.204.212.207,01/10/2014 13:59,969
7239,143.204.212.207,01/10/2014 14:10,51
7239,143.204.212.207,01/10/2014 14:21,1546
7239,143.204.212.207,01/10/2014 14:32,183
7239,143.204.212.207,01/10/2014 14:43,893
7239,143.204.212.207,01/10/2014 14:54,993
7239,143.204.212.207,01/10/2014 15:05,283
7239,143.204.212.207,01/10/2014 15:16,738
7239,68.17.81.83,01/10/2014 15:21,1279
7239,143.204.212.207,01/10/2014 15:27,1226
7239,143.204.212.207,01/10/2014 15:38,147
7239,10.192.20.173,01/10/2014 15:41,2452
7239,143.204.212.207,01/10/2014 15:49,506
7239,143.204.212.207,01/10/2014 16:00,1057
7239,10.192.20.173,01/10/2014 16:04,1736
7239,143.204.212.207,01/10/2014 16:11,1503
7239,143.204.212.207,01/10/2014 16:22,990
7239,143.204.212.207,01/10/2014 16:33,1648
7239,143.204.212.207,01/10/2014 16:44,483
7239,143.204.212.207,01/10/2014 16:55,508
7239,143.204.212.207,01/10/2014 17:06,1090
7239,143.204.212.207,01/10/2014 17:17,1699
7239,143.204.212.207,01/10/2014 17:28,1318
7239,143.204.212.207,01/10/2014 17:39,1179
7239,143.204.212.207,01/10/2014 17:50,1264
7239,143.204.212.207,01/10/2014 18:01,406
7239,143.204.212.207,01/10/2014 18:12,73
7239,143.204.212.207,01/10/2014 18:23,2177
7239,68.17.81.83,01/10/2014 18:28,5
7239,143.204.212.207,01/10/2014 18:34,851
7239,143.204.212.207,01/10/2014 18:45,31
7239,104.45.191.227,01/10/2014 18:48,837
7239,143.204.212.207,01/10/2014 18:56,1287
7239,143.204.212.207,01/10/2014 19:07,220
7239,143.204.212.207,01/10/2014 19:18,1288
7239,143.204.212.207,01/10/2014 19:29,993
7239,143.204.212.207,01/10/2014 19:40,578
7239,143.204.212.207,01/10/2014 19:51,2013
7239,143.204.212.207,01/10/2014 20:02,365
7239,143.204.212.207,01/10/2014 20:13,359
7239,143.204.212.207,01/10/2014 20:24,1589
7239,143.204.212.207,01/10/2014 20:35,279
7239,143.204.212.207,01/10/2014 20:46,7
7239,143.204.212.207,01/10/2014 20:57,1314
7239,143.204.212.207,01/10/2014 21:08,238
7239,143.204.212.207,01/10/2014 21:19,270
7239,143.204.212.207,01/10/2014 21:30,891
7239,143.204.212.207,01/10/2014 21:41,2510
7239,143.204.212.207,01/10/2014 21:52,677
7239,143.204.212.207,01/10/2014 22:03,1377
7239,143.204.212.207,01/10/2014 22:14,19
7239,143.204.212.207,01/10/2014 22:25,218
7239,143.204.212.207,01/10/2014 22:36,201
7239,143.204.212.207,01/10/2014 22:47,1058
7239,143.204.212.207,01/10/2014 22:58,116
7239,143.204.212.207,01/10/2014 23:09,625
7239,104.45.191.227,01/10/2014 23:12,2453
7239,10.192.20.173,01/10/2014 23:19,2627
7239,143.204.212.207,01/10/2014 23:20,815
7239,143.204.212.207,01/10/2014 23:31,1433
7239,143.204.212.207,01/10/2014 23:42,564
7239,143.204.212.207,01/10/2014 23:53,214
7239,143.204.212.207,01/11/2014 00:04,4
7239,143.204.212.207,01/11/2014 00:15,1290
7239,143.204.212.207,01/11/2014 00:26,134
7239,143.204.212.207,01/11/2014 00:37,137
7239,143.204.212.207,01/11/2014 00:48,473
7239,10.192.20.173,01/11/2014 00:56,3366
7239,143.204.212.207,01/11/2014 00:59,2136
7239,143.204.212.207,01/11/2014 01:10,58
7239,143.204.212.207,01/11/2014 01:21,401
7239,143.204.212.207,01/11/2014 01:32,549
7239,143.204.212.207,01/11/2014 01:43,1543
7239,67.141.120.237,01/11/2014 01:45,4016
7239,143.204.212.207,01/11/2014 01:54,2762
7239,143.204.212.207,01/11/2014 02:05,946
7239,143.204.212.207,01/11/2014 02:16,3
7239,10.192.20.173,01/11/2014 02:22,1645
7239,143.204.212.207,01/11/2014 02:27,73
7239,143.204.212.207,01/11/2014 02:38,215
7239,143.204.212.207,01/11/2014 02:49,130
7239,143.204.212.207,01/11/2014 03:00,1239
7239,143.204.212.207,01/11/2014 03:11,902
7239,143.204.212.207,01/11/2014 03:22,2018
7239,143.204.212.207,01/11/2014 03:33,403
7239,143.204.212.207,01/11/2014 03:44,273
7239,143.204.212.207,01/11/2014 03:55,2354
7239,143.204.212.207,01/11/2014 04:06,753
7239,143.204.212.207,01/11/2014 04:17,383
7239,143.204.212.207,01/11/2014 04:28,1611
7239,143.204.212.207,01/11/2014 04:39,157
7239,143.204.212.207,01/11/2014 04:50,1699
7239,143.204.212.207,01/11/2014 05:01,61
7239,143.204.212.207,01/11/2014 05:12,202
7239,104.45.191.227,01/11/2014 05:15,1662
7239,143.204.212.207,01/11/2014 05:23,425
7239,143.204.212.207,01/11/2014 05:34,34
7239,143.204.212.207,01/11/2014 05:45,270
7239,143.204.212.207,01/11/2014 05:56,1176
7239,68.17.81.83,01/11/2014 06:01,2458
7239,143.204.212.207,01/11/2014 06:07,111
7239,143.204.212.207,01/11/2014 06:18,615
